ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
11448,simple,COCO520-1-1-1-1-1,Rock on Brass Hand Sculpture - Swarovski embellished,1,0,visible,"<div class=""length""><div class=""std""><div class=""std""><div class=""length""><div class=""std""><b>Length: </b>16cm</div></div><div class=""width""><div class=""std""><b>Width: </b>10cm</div></div><div class=""height""><div class=""std""><b>Height:</b>26 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.7 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Brass, Swarovski Crystal</div><div><b>From $165 - $275</b></div></div></div></div></div>","<div class=""short-description""><div class=""std"">Add a touch of bling and glam to your table, bookshelf, bar or console to any living or workspace with this cool handcrafted brass hand sculpture with hand placed genuine Swarovski crystals.<strong>Enquire for customised Swarovski colours preferences at info@cocolea.com.au</strong><div class=""short-description"">&nbsp;</div></div></div>",,,taxable,,0.7,16,10,26,0,,270,350,"Event Hire, Homewares > Art > Sculptures","#handsculpture #brasshands #swarovskiembelished #sculptures, brass sculpture, swarovski crystal sculpture",,"https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.33.19-2-1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.32.51-2.jpg",,,,,"COCO520-1-1-1-1-1-1-1, COCO95, COCO520-1-1-1-1-1-1, COCO520-1-1-1-1, COCO520-1-1-1-1-1-1-1-1, COCO520-1-1-1-1-1-1-1-1-1",,,,0,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,0,1,,,,,,,,,,,,,,,,,,,,
11456,simple,COCO520-1-1-1-1-1-1,Palm Closed Brass Hand Sculpture - Swarovski embellished,1,0,visible,"<div class=""length""><div class=""std""><div class=""length""><div class=""std""><b>Length: </b>16cm</div></div><div class=""width""><div class=""std""><b>Width: </b>10cm</div></div><div class=""height""><div class=""std""><b>Height:</b>26 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.7 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Brass, Swarovski Crystal</div><div><b>From $165 - $275</b></div></div></div></div>","<div class=""short-description""><div class=""std""><div class=""std"">Add a touch of bling and glam to your table, bookshelf, bar or console to any living or workspace with this cool handcrafted brass hand sculpture featuring hand placed genuine Swarovski crystals. Also available without Swarovski $165 (please enquire with us).</div><div class=""std""><strong>Enquire for customised Swarovski colours preferences at info@cocolea.com.au</strong><div class=""short-description"">&nbsp;</div></div></div></div>",,,taxable,,0.7,16,10,26,0,,270,350,"Event Hire, Homewares > Art > Sculptures","#handsculpture #brasshands #swarovskiembelished #sculptures, brass sculpture, swarovski crystal sculpture",,"https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.40.10_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.40.04_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.39.56_1-1.jpg",,,,,"COCO520-1-1-1-1-1-1-1, COCO95, COCO520-1-1-1-1, COCO520-1-1-1-1-1-1-1-1, COCO520-1-1-1-1-1-1-1-1-1, COCO520-1-1-1-1-1",,,,0,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,0,1,,,,,,,,,,,,,,,,,,,,
11462,simple,COCO520-1-1-1-1-1-1-1,Fingers Corssed Brass Hand Sculpture - Swarovski embellished,1,0,visible,"<div class=""length""><div class=""std""><div class=""std""><div class=""length""><div class=""std""><b>Length: </b>16cm</div></div><div class=""width""><div class=""std""><b>Width: </b>10cm</div></div><div class=""height""><div class=""std""><b>Height:</b>26 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.7 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Brass, Swarovski Crystal</div><div><b>From $165 - $275</b></div></div></div></div></div>","<div class=""short-description""><div class=""std""><div class=""std"">Add a touch of bling and glam to your table, bookshelf, bar or console to any living or workspace with this cool handcrafted brass hand sculpture featuring hand placed genuine Swarovski crystals. Also available without Swarovski $165 (please enquire with us).</div><div class=""std""><strong>Enquire for customised Swarovski colours preferences at info@cocolea.com.au</strong><div class=""short-description"">&nbsp;</div></div></div></div>",,,taxable,,0.7,16,10,26,0,,270,350,"Event Hire, Homewares > Art > Sculptures","#handsculpture #brasshands #swarovskiembelished #sculptures, brass sculpture, swarovski crystal sculpture",,"https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.28.44_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.28.35_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.28.05-1.jpg",,,,,"COCO95, COCO520-1-1-1-1-1-1, COCO520-1-1-1-1, COCO520-1-1-1-1-1-1-1-1, COCO520-1-1-1-1-1-1-1-1-1, COCO520-1-1-1-1-1",,,,0,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,0,1,,,,,,,,,,,,,,,,,,,,
11468,simple,COCO520-1-1-1-1-1-1-1-1,Peace Brass Hand Sculpture - Swarovski embellished,1,0,visible,"<div class=""length""><div class=""std""><div class=""length""><div class=""std""><b>Length: </b>16cm</div></div><div class=""width""><div class=""std""><b>Width: </b>10cm</div></div><div class=""height""><div class=""std""><b>Height:</b>26 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.7 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Brass, Swarovski Crystal</div><div><b>From $165 - $275</b></div></div></div></div>","<div class=""short-description""><div class=""std""><div class=""std"">Add a touch of bling and glam to your table, bookshelf, bar or console to any living or workspace with this cool handcrafted brass hand sculpture featuring hand placed genuine Swarovski crystals. Also available without Swarovski $165 (please enquire with us).</div><div class=""std""><strong>Enquire for customised Swarovski colours preferences at info@cocolea.com.au</strong><div class=""short-description"">&nbsp;</div></div></div></div>",,,taxable,,0.7,16,10,26,0,,270,350,"Event Hire, Homewares > Art > Sculptures","#handsculpture #brasshands #swarovskiembelished #sculptures, brass sculpture, swarovski crystal sculpture",,"https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.31.30_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.31.40_3.jpg",,,,,"COCO520-1-1-1-1-1-1-1, COCO95, COCO520-1-1-1-1-1-1, COCO520-1-1-1-1, COCO520-1-1-1-1-1-1-1-1-1, COCO520-1-1-1-1-1",,,,0,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,0,1,,,,,,,,,,,,,,,,,,,,
11471,simple,COCO520-1-1-1-1-1-1-1-1-1,Perfect Brass Hand Sculpture - Swarovski embellished,1,0,visible,"<div class=""length""><div class=""std""><div class=""length""><div class=""std""><b>Length: 16</b>cm</div></div><div class=""width""><div class=""std""><b>Width: 10</b>cm</div></div><div class=""height""><div class=""std""><b>Height:</b>26 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.7 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Brass, Swarovski Crystal</div><div><b>From $165 - $275</b></div></div></div></div>","<div class=""short-description""><div class=""std""><div class=""std"">Add a touch of bling and glam to your table, bookshelf, bar or console to any living or workspace with this cool handcrafted brass hand sculpture featuring hand placed genuine Swarovski crystals. Also available without Swarovski $165 (please enquire with us).</div><div class=""std""><strong>Enquire for customised Swarovski colours preferences at info@cocolea.com.au</strong><div class=""short-description"">&nbsp;</div></div></div></div>",,,taxable,,0.7,16,10,26,0,,270,350,"Event Hire, Homewares > Art > Sculptures","#handsculpture #brasshands #swarovskiembelished #sculptures, brass sculpture, swarovski crystal sculpture",,"https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.39.46-2.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.39.33_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.39.40-2.jpg",,,,,"COCO520-1-1-1-1-1-1-1, COCO520-1-1-1-1-1-1, COCO520-1-1-1-1, COCO520-1-1-1-1-1",,,,0,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,0,1,,,,,,,,,,,,,,,,,,,,
6947,simple,COCO530,Butch the Bulldog Meh Wood and Swarovski Sculpture,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>40 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>25 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>35 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>6.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Resin, Genuine Swarovski crystals</div></div><div class=""materials""><div class=""std""><b>ETA on arrival:</b>1 week</div></div>","<div class=""short-description""><div class=""std"">Perfect for the cool dog lover, passionate and inspired by the much treasured dog bread and searching for a low maintenance pet solution!Made from solid resin and hand embellished with thousands of genuine Swarovski crystals Butch is a unique and fine piece of art ready for display in your residence of office space.Perfect for interior or commercial decorating or for decorating your child's room with an extra luxurious touch!Customised Sculpture options available please enquire directly info@cocolea.com.au</div></div><div class=""note-message-info""><b>PLEASE NOTE:</b>Customised sculptures available please enquire directly info@cocoela.com.au</div>",,,taxable,,25,64,46,40,0,,,4114,Homewares > Art > Sculptures,,,"https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-15-5-19-6-45-39-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-15-5-19-6-45-38-pm.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/Photo-15-5-19-6-45-39-pm.jpg",,,,,,,,,0,upi-identifier-exists,no,1,1,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,1,1,,,,,,,,,,,,,,,,
7862,simple,COCO557,Caeli Burnt Suar Wood Dining table with Natural Edge and Gold Teak Root Base,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>240 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>100 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>78 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>250.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Tamarind wood, Powder coated black base</div></div>",Bunt Black Suar Wood Dining tableSpecifications: 240 Length X 100 width X78 Height (cm); Solid single slab 7cm in thickness; Natural edge; matt black stain overlay; Gold teak root wood base,,,taxable,,300,240,100,78,1,"Made to order
",8500,9995,"Shop by Style > Contemporary Modern (Style), Shop by Room > Dining (Room), Furniture > Tables > Dining Tables, Shop by Style > Glam Luxury (Style), Shop by Style > Luxury Furniture (Style), Melbourne Furniture, Shop by Style > Modern Furniture (Style), NEW, Shop by Room > Office (Room), Shop by Style, Furniture > Tables, Shop By Material > Wood (Material)",,,"https://www.cocolea.com.au/wp-content/uploads/2019/10/IMG_7056.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/IMG_7061.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/10/IMG_7056.jpg",,,,,"COCO052, COCO077, COCO528, COCO095, COCO513, COCO108",,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Office Furniture &gt; Desks,1,1,,,,,,,,,,,,,,,,
22880,simple,COCO901,Aurum Gold Leaf  and Teak Wood Console,1,0,visible,"&nbsp;Specifications:Length: 150cmDepth: 30cmHeight: 90cm heightWeight: 150 kgMaterials: 24ct gold leaf, teak wood, black powder coated frame&nbsp;","A statement piece of admiration and amazement. Layered in 24ct gold leaf overlay his piece brings a vibe of energy and power into your entry hall, dining or living room. The natural teak root wood shape is preserved and connects one with nature and the heritage of the table design form the teak tree. The central teak root wood with gold leaf overlay contrasts with the black powder coated frame for added impact and standout design.",,,taxable,,170,150,30,90,0,,,4086.36,"Shop by Room > Bar (Room), Shop by Style > Black and Gold (Style), Furniture > Tables > Center Table, Furniture > Tables > Coffee Table, Furniture > Tables > Coffee Tables, Furniture > Tables > Consoles, Shop by Room > Dining (Room), Furniture, Shop by Style > Gold and Silver Leaf (Style), Shop by Room > Living (Room), Melbourne Furniture, Shop by Style > Modern Furniture (Style), NEW, Shop by Room > Office (Room), Shop by Brand > Scarlets Splendor, Furniture > Tables > Sideboard &amp; Buffets, Furniture > Tables, Shop By Material > Wood (Material)","gold leaf, teak, teak root",,"https://www.cocolea.com.au/wp-content/uploads/2021/06/c8744177-953e-4128-9ff1-bbc03200002a.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/d722ace4-92ee-4311-b0e9-482d783e441e.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/IMG_5015-scaled.jpg",,,,,"BRAB033, COCO505-1, COCO505-1-1, COCO158, COCO101, COCO202",,,,0,upi-identifier-exists,no,0,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Buffets &amp; Sideboards,0,1,,,,,,,,,,,,,,,,
22880,simple,COCO901,Aurum Gold Leaf  and Teak Wood Console,1,0,visible,"&nbsp;Specifications:Length: 150cmDepth: 30cmHeight: 90cm heightWeight: 150 kgMaterials: 24ct gold leaf, teak wood, black powder coated frame&nbsp;","A statement piece of admiration and amazement. Layered in 24ct gold leaf overlay his piece brings a vibe of energy and power into your entry hall, dining or living room. The natural teak root wood shape is preserved and connects one with nature and the heritage of the table design form the teak tree. The central teak root wood with gold leaf overlay contrasts with the black powder coated frame for added impact and standout design.",,,taxable,,170,150,30,90,0,,,4086.36,"Shop by Room > Bar (Room), Shop by Style > Black and Gold (Style), Furniture > Tables > Center Table, Furniture > Tables > Coffee Table, Furniture > Tables > Coffee Tables, Furniture > Tables > Consoles, Shop by Room > Dining (Room), Furniture, Shop by Style > Gold and Silver Leaf (Style), Shop by Room > Living (Room), Melbourne Furniture, Shop by Style > Modern Furniture (Style), NEW, Shop by Room > Office (Room), Shop by Brand > Scarlets Splendor, Furniture > Tables > Sideboard &amp; Buffets, Furniture > Tables, Shop By Material > Wood (Material)","gold leaf, teak, teak root",,"https://www.cocolea.com.au/wp-content/uploads/2021/06/c8744177-953e-4128-9ff1-bbc03200002a.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/d722ace4-92ee-4311-b0e9-482d783e441e.jpg, https://www.cocolea.com.au/wp-content/uploads/2021/06/IMG_5015-scaled.jpg",,,,,"BRAB033, COCO505-1, COCO505-1-1, COCO158, COCO101, COCO202",,,,0,upi-identifier-exists,no,0,1,google-product-category,Furniture &gt; Cabinets &amp; Storage &gt; Buffets &amp; Sideboards,0,1,,,,,,,,,,,,,,,,
11476,simple,COCO95,Middle Finger Brass Hand Sculpture - Swarovski embellished,1,0,visible,"<div class=""std""><div class=""length""><div class=""std""><b>Length: 16</b>cm</div></div><div class=""width""><div class=""std""><b>Width: 10</b>cm</div></div><div class=""height""><div class=""std""><b>Height:</b>26 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>0.7 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>Brass, Swarovski Crystal</div><div><b>From $165 - $275</b></div></div></div>","<div class=""short-description""><div class=""std"">Add a touch of bling and glam to your table, bookshelf, bar or console to any living or workspace with this cool handcrafted brass hand sculpture featuring hand placed genuine Swarovski crystals. Also available without Swarovski $165 (please enquire with us).</div><div class=""std""><strong>Enquire for customised Swarovski colours preferences at info@cocolea.com.au</strong><div class=""short-description"">&nbsp;</div></div></div>",,,taxable,,0.7,16,10,26,0,,270,350,"Event Hire, Homewares > Art > Sculptures","#handsculpture #brasshands #swarovskiembelished #sculptures, brass sculpture, swarovski crystal sculpture",,"https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.35.16_1.jpg, https://www.cocolea.com.au/wp-content/uploads/2019/12/2019-11-30-12.34.57_1.jpg",,,,,"COCO520-1-1-1-1-1-1-1, COCO520-1-1-1-1-1-1, COCO520-1-1-1-1, COCO520-1-1-1-1-1",,,,0,google-product-category,Home &amp; Garden &gt; Decor &gt; Artwork &gt; Sculptures &amp; Statues,0,1,,,,,,,,,,,,,,,,,,,,
15629,simple,COCOHRTK,Gold Teak Root Standing Lion Sculpture,1,0,visible,"<div class=""length""><div class=""std""><b>Length:</b>150 cm</div></div><div class=""width""><div class=""std""><b>Width:</b>80 cm</div></div><div class=""height""><div class=""std""><b>Height:</b>120 cm</div></div><div class=""weight""><div class=""std""><b>Weight:</b>110.00 kg</div></div><div class=""materials""><div class=""std""><b>Materials:</b>teak wood</div></div>","<div class=""short-description""><div class=""std"">Lion statue sculpture from exposed Teak Wood with gold metalised finish</div></div>",,,taxable,,110,150,80,120,0,,,3845,"Shop by Room > Outdoor (Room), Homewares > Art > Sculptures","gold lion, lion sculpture, teak, teak root",,"https://www.cocolea.com.au/wp-content/uploads/2020/09/IMG_7540.jpg, https://www.cocolea.com.au/wp-content/uploads/2020/09/IMG_7562-scaled.jpg, https://www.cocolea.com.au/wp-content/uploads/2020/09/IMG_7556.jpg",,,,,COCO158,,,,0,upi-identifier-exists,no,1,1,google-product-category,Furniture &gt; Tables &gt; Accent Tables &gt; Coffee Tables,1,1,,,,,,,,,,,,,,,,
